|A JosiBar
|Si le puede pasar lo de bolaños q talves se venga para las lilas pero ni ese mae va a levanta van a ver
|Les recuerdo a los lilas q ahi jugo joel ruiz juega ahi y ahorita lo contrata otro mejor equipo
|prácticamente ya es un echo. . Lo mejor que pudo hacer ruiz en esto no s trata de que si es morado o liguista o herediano , s trata de costa rica ignorantes , lo ocupamos con buen ritmo para el mundial . A que este en banca mejor que s fue al betis . Ocupamos a todos los legionarios con buen ritmo 
|A las gatitas se le estan gastando las garras
|Y que?? Sigue perteneciendo a la liga bbva, además no está tan lejos de salvarse, solo 4 puntos
|correctooo
|Ojalá, pero lo de Bryan no tiene relación con Joel, hay un tema de edades que no se puede comparar.
|no va para españa va para holanda seguramente para psv segun el presidente del equipo inglés
|Toda la razón al último comentario de Mrkiux, en España solo hay 2 equipos que pelean por el título Y LA CHAMPIONS, (por favor, no cuenten al A.M, eso es un equipo para ganarle a los pequeños y abrirse de patas a los grandes)... Prefiero mil veces que se devuelva a Holanda que a que se vaya para el Betis, aunque también, viendo la situación, ojala saque adelante a ese equipo y lo evangelizen en España!!
|los q hablan  mal del mejor  jugador  de C.R .  Ruiz   son unos bañasos  mordidos  ja+jajaa
|Que pongan a jugar a Ruiz. El tiene mucho talento aun. Si el entrenador nuevo del Fulham no lo mete como va a figurar?
|!!!! Mmmmm Equivocados Ruiz Es Joven Aun, sus Detractores So Envenenados ,No Patriotas, Brayan Ruiz Tiene Mucho Q Dar No Se Equivoquen, El Tiene Con Que; Adelante Capi Usted Es Todo Un Ejemplo No Ponga Cuidado A criticas Destructivas Y Mal Intensionadas!!!!!
|es la verdad . Aquí muxos s ciegam por los colores
|Ronald Carrillo Rodriguez lo que queremos decir es que ir al BETIS en un ENORME paso atrás. Como aficionado me gustaría que se quedara en la Liga Premier o Alemana
|Joel anda peloteando sin rumbo. No pudo dar la talla en el BETIS por eso casi lo regalan a los griegos.
|los ingolese son muy inteligentes como saben que Brayan es importantìsimo en la selecciòn y la figura np quieren que llegue bien al mundial ni que estè cerca de los jugadores de la selecciòn de Inglaterra!
|Hojala pueda brayan llegar al Betis así va ser titular y eso es loq ocupamos con los grandes jugadores de la sele para ver esa sele quedando en alto en el mundial. Es un equipo pequeño pero es la mejor liga del mundo y ocupamos al capi al 100.
|Fracasado al igual que la hamburguesa
|Futbol Ingles=Fuerza,coraje,pelotazo,juego aereo,rudeza etc
Futbol Español=Toque,rapidez,pelota al piso,jugadores mas finos etc.
¿Cual fútbol se parece mas al de Bryan?
la dejo picando si quieren meten el gol jajaja
|Al día vende humo
|Va para alemania con el hamburgo
|Porque aquí no hay afición; aquí tenemos fanáticos&gt;
|El que es bueno es bueno y si no va jalando, si no Bryan Oviedo no seguiria en el Everton y ya lo hubieran lesionado al igual que lesionaran a  Luis Suarez del Liverpool
|Bryan tiene mucho más para dar el Fulham es un equipo de media tabla para abajo, si Bryan hubiera continuado en el Twente y no se hubiera vuelto loco sería mucho mejor jugador.
|no comparto tu opinion creo que mas bien fue  el tropiezo profesional de Bryan lastima  debio de elegir mejor equipo o quedarse en Holanda.
|Va para limon?? jajajajajajajajaja
|si claro son fanaticos y de los malos
|Si fuera un jugadorazo estaría en un mejor equipo...
|Que el Atletico se abre ante los grandes??? Por eso le gano el ultimo clasico al Madrid, claro...
|Diay si tiene opciones en el Psv y el Hamburgo obviamente se lo piensa. Mucho mejores equipos que el betis
|Si Y Ya Lo Relevaron A La Suplencia(B.Oviedo),El Ingles Es Muy Calculador Aunque Nuestra Seleccion Sea Inferior, Ellos Cuidan Todo Los Detalles!!!!!
|Osea no es fundamental en el equipo y a los que va estan igual al Fullham! pobre mae que le pasara eso antes del mundial!
|va para el Saprissa xD
|Jajaja si ya no lo quieren, ósea jalese donde quiera pero no siga aquí que no sirves para nada
|q feo los ticos q no apoyan los paisanos... típico de envidiosos y envenenados, dejen ese rencor... y Bryan relax en montones de equipos se desean un jugador con sus condiciones. Ojalá esos dis que falsos ticos no celebren sus goles con la selección... como el q le hizo a México por ejemplo. Maes más ridículos.
|Creo que esa nota es &quot;vieja&quot;, jugara con el PSV.
|La pura verdad es que patrick es el mejor portero en este momento..
|Que es el miedo Patrick??? Su equipo es Alajuela ,el de Michel es Saprissa así que nada debería decir al respecto!!! Eso es muestra de que a ud le pica algo!!!! En los supermercados venden pomadita
|?????? uno de la Liga y otro de Saprissa..... porque los relacionan?
|claro x eso lo quieren tanto en el extranjero....
|NO tienen porqué relacionarlos 
|A veces sacan cada comentario, amarillismo total. Se pica de fijo porque ya no es el portero mejor pagado...
|Patrick es mejor q ese portero
|jajaja ese mae es un acomplejado
|Q picado ese mae, que le importa
|Siempre la prensa publicando miérda!!!
|Bomberton de que tiene miedo?
Que lo dejen mal parado y vean que usted no es un portero de calidad como lo pintan y que si están en la sele es por la bronca de Alvarado de lo contrario se estuviera peleando el tercer cupo
|SapriAldia = Amarillista
|Este periódico cada vez más paquetazo a caso le importa patrick eso....buscando roses donde no los hay.....un pobre muchacho que lo mandan castigado lo mas q puede hacer es darle apoyo. ..como colega....
|Vea la vara ni han visto a Michel jugar con saprissa quién quita que no funcione el torneo pasado fue el portero más goleado de la liga mx y como no tienen talento para sacar otro portero como navas o alvarado tienen que recurrir a porteros extranjeros
|Ja jabjabja ja ja como le duele al mono este ver k llego un portero de verdad a este país un portero ja ja ja ja ja 321 maludo mordido
|soy morada pero Patrick es muy bueno, pero Michael es más bueno no porque sea del Saprissa sí no por lo demostrado en Su país
|miedo de k ese fracasado viene a saprissa pork aya no lo kieren y mas bien a patrick lo kieren en mexico ...es obvio...yo no se pork lo agrandan tanto por eso esk afuera menosprecian nuestro futbol...pork viene  cualkier caca fracasado y lo agrandan
|Indiferentemente de quien sea #Michel o #Pemberton ambos son muy diferentes y si la prensa debe de dejar de hacer controvercia..
|Podra ser el mae de los supercampeones ese de Saprissa que sin un equipo bien armado da igual que portero haya los goles entran por donde sea, me parece idiota que la gente alabe a ese porterillo nuevo cuando el rendimiento de un portero está más definido por el resto del equipo que por el mismo.
|Mono??? ud debe de ser de esos que NUNCA deberían entrar a los estadios...... racista!!
|Lea primero la nota y después hable 

“Tener competencia como la de Michel te exige más. Él es un portero de gran calidad, hay que hacer las cosas todavía mejor para seguir manteniendo el nivel”
|Que raro la estatuaa hablando mierdas d michel ...
Picazon d anooo se tiene el mono este...
|que picason con el Sapri, eso va mas de lo deportivo, jajaj cochina envidia
|Esteban (y)
|Totalmente de aqcuerdo con su comentario. Que se compre algo para la envidia.
|Patrick Bernal obvio mejor q ese señor q trajieron.
|Un portero esta hecho de: Talento + Suerte +Buena Defensa, Patrick Pemberton Original esta sobrado de todo esto ¡#VamosPorEl30!
|eso no es miedo se llama respeto y profesionalismo pero aun así él no se da por menos porq no lo es al igual que cualquier otro jugador tico independientemente del equipo, aquí hay jugadores de calidad que no se amedrentan por ningún  jugador mexicano o de cualquier otro país.
|Que le pasará a Estatuaton xDD 
|Ha ha ha la gente si es ignorante , apuesto que ni sabían que existía ese portero ... Además si estaba buscando equipo y llego a Saprissa por &quot;bueno no será &quot;  ya que estaba en banca y su ex-equipo el chivas en la liga bancomer MX  equipo que fue desastroso en el pasado campeonato ...  
|Silvia,, que vergüenza ticos racistas entre ellos mismos se matan y hablan de los Mexicanos
|Usted de cerebro no tiene nada.......................
|Eso Chita Ligay picada,,,,,,
|Cm simpre abriendo la boca la estatua
|Ya me hizo reir la estatuaa que va peliar para ganarle la titularidad a navass :?? Hahaa oseaa eso nunca navas #1 de la seleee...la estatuaaa si da gracia
|Ja ja portero mexicano...si tuvieta el nivel q dicen estaría jugando en españa como navas...pero nooo, lo descendieron a jugar con saprissa
|Ay otros q tienen mas cara de mono.di no al racismo jeje.liga campeon.ay todavia duele
|S
|que noticia mas tonta! como se va a dar por menos? que tiene que ver!? Pemberton es el señor portero de la Liga!
|patrick es el mejor portero de cr en este momento :-D digan lo q digan ...
|Mae mas payaso, pelear la titularidad con Navas, que falta de seriedad... ese mae ni de suplente debería de estar, se salva porque Alvarado no esta, porque si no seria el 3er portero...
|y vos de ano no tenes careculoo ediondo.l.vaya chupeleee el ano al ccongo
|creo que Patrick no iría a buscar a un periodista para expresarle su opinión acerca de las contrataciones de saprissa... así que ese argumento de &quot;miedo&quot; y &quot;mustra que a ud le pica algo&quot; es inválido hasta cierto punto... ahora, si un periodista le pide una opinión, creo que Patrick está en el derecho de dar sus declaraciones, para el, es simplemente una competencia como lo es Valdés para Navas o Cech para De Gea o como siempre lo fue Pembertom para Donny (competencia de el que menos recibe goles/mejor portero ¿talvéz?)
|Pemberton es el TERCER MEJOR PORTERO DE COSTA RICA. Así que tranquilo.
|Tranquilo estatua
|Costa Rica a travez de los años se a caracterizado por tener exc porteros de hecho mas bien nos damos el lujo de exportar como en el caso de navas y otros , no veo la necesidad de traer uno de afuera , se respeta pero no se comparte la actuacion de los dirigentes .
|Soy muy saprisista pero el que michell aya sido o sea un buen portero no le quita méritos a Patrick yo no he visto a michell jugar a Patrick lo conocemos y ha sido un portero que vino de menos a más es un portero que lo he visto no ganar partidos lo he visto ganando campeonatos así que a este periódico y a los periodistas mediocres que en trabajan de ahí no van a salir cuando estén en un New York  times ahí se les puede llamar periodistas de lo contrario no son nada
|él tan humilde como siempre :-D
|Se salva q Alvarado esta Peleado con la federación si no, ni banca sería el agrandado ese!!!
|Silvia vaya tierrosa,,busque la escoba y deja de hablar mamadas y que sabé de fútbol esa naca
|Ortografía... Pasála!!
Educación ni que decir.
|Ojala a ese mexicano le valla mal tanto que hablan de pemberton
|Jajajaja
|Al que tienen que hacerle las preguntas del nuevo portero de saprissa es don y grand .no pierdan tiempo en dar noticias tan estúpidas nada tiene q ver pemberton
|Qué van a jugar en el mismo equipo? ayyyyy Dios!
|Y bla bla bla... este mae le gusta ser bien figurete...
|Perdon ?! Aqui no cabe la comparacion Patrick es el mejor portero del campeonato y el mexicano a penas vuene llegando
|Soy Morado y Pemberton no tiene nada que envidiarle a Michel, los dos son unos arquerazos.
|Que le importa ese HP que picado esta jugando mucho de vivo tenga humildad CP MP
|Mae....lea la nota.....siempre gente comenta sin leer la nota
|Y que tiene que ver uno con el otro???? a veces se comportan como si el futbol fuera una novela
|No comprendo la noticia, soy morado, y no se xq mezclar a Bomberton que juega en Apelajuelense con las fichas de la S?? En cuanto a la titularidad de Navas, eso es más que fijó, el será el portero deL mundial
|Vamos patrick te apoyo porque soy tico y ningún Mexicano pura tusa tiene que venir a jugar de vivo en mi país Costa Rica
|Perratom no tiene nada k invidiarle a Michael !!! A perratom le kda muy bien cuando le da la garrotera ja ja ja ja ja ja ja ja
|a pecao jajajajajaja
|Uuuf q feo ver alguien diciendo vulgaridades x el fútbol e insultando...y tras de eso racista....
|Pocos de gente apoyando aún Mexicano recuerden que patrick es tico y por eso tenemos que apoyar a nuestra gente viva Costa Rica y su gente
|Que tanta bulla le hacen a ese porterillo mexicano, si aqui hay talento de sobra y porteros mejores q ese tal michel, que ha hecho ese portero? Que ha ganado? Quien es? Ha jugado en la liga de españa? Como Navas, ha jugado en Holanda como Alvarado, no me jodan con ese hp, es mas la bulla q le hace q lo q ataja apuesto...
|Saven poco de vende patrias primero lo nuestro señores no importa el equipo y que ataje primero el mex y ya veremos
|El futbok no da para tanto vieja inverve estúpida cuide sus palabras porque esas pueden ser las últimas que diga estando libre o pagando un platal. Vieja estupida animal acaso te crees europea silvia Castaneda animal
|Patrick es mucho mejor que esa loka
|Y no tiene porqué hacerlo, sos grande Pemberton!!!
|este mae si la vuela acaso que michel llego a la liga llego a saprissa, la competencia la tiene que tener con quesada y lewis no michel
|que hizo el año pasado con la sele? Nada absolutamente nada fue una estatua en el equipo y ni entrenando bien en la sele va jugar en el mundial el campo que el tiene es de alvarado el esta ahi por los problemas de pinto y alvarado sino ni siquiera lo convocan
|Revisando los comentarios anteriores me doy cuenta de lo bañazos que son los de Tibás, ni siquiera ha atajado y ya andan de lamesuelas, no se dan cuenta el mae vino castigado a purgar castigo a jugar por no quedarse sin hacer nada esa es la diferencia, Patrick juega con entrega y amor a la camiseta...
|podrán traerse hasta a iker casillas o a bufon que la defensa es la que manda mucha suerte al mexicano pero es mejor lo nacional y conocido grande patrick
|quien fue el estupido que sugirio publicar esa pregunta se nota que no tienen nada que hacer
|ud dice racista pero si ese mae quiere respeto que el empieze por respetar y que sea profesional porque ya se sabe lo que es ese mae por la final que ganaron
|aunque no c d x menos  es menos que todos los porteros d vdd.  si fuera un figueon xq esta jugando aqui? x malooooo aunque digan otra cosa. si fuera bueno xq esta aqui repitoo? 
|JAJAJA habla el q le da la garrotera como al chavo!
|Patrick es mejor q esa lila solo viene aqui a pegar hueco esa lila mala
|Pember 100% tico
|Jajajaja este mae es muy malo de portero ese mae es un lechero que no lo lleven al mundial
|Morado tenía que ser, comenta sin leer la nota primero... Qué pasa, que ve algo relacionado con PAPA y ya de una vez se asustan gallinaS?
|100% me la suda ese agrandado !! Jamas ni volviendo a nacer será mejor q  Navas ! Y mucho menos mejor q Michel seamos realistas señores !!!!
|Nada tiene que hablar de Michel la estatua maluda
|Semejante estatua
|Como brincan los maluditos cuando hablan de la estatua 
|Pember 100% y ese mae es de donde a los porteros ticos les dicen burro cuando sacan. Habrá q inventarle algo cuando saq. C lo dejo a los espertos jjjj
|Llegó a saprissa no a alajuela
|Hay que ser realistas Patrick no es nada es un portero de equipos como los de aquí no un portero mundial como Navas
|esq la vara es q este post  dice o deja decir mucho!! y si fuera asi (como dice el post) q acaso solo alajuela tiene porteros regulares??, donde esta heredia? cartago con luis torres? y entonces?? hay mas porteros regulares en los otros clubes nacionales! y mejores q pemberton!! o en el mismo alajuela!!! o sere yo q estoy mal entendiendo el post!!, porq el enlace es otra vara!!
|Que  risa  me dan esos morados ablando varas de patri son unos vende patria engañados Jjjj ahora si aman a los  mexicanos ja
|jajaj pratrick  ningún portero que juegue aquí se le compara like sies cierto
|Jaja nada que ver  pero aunque Michel tenga un buen nivel que ojalá que así sea.perraton anda con un buen nivel sin duda el segundo mejor arquero de Tiquicia
|Siga soñando que va a banquear a Navitas.. Ya quedo demostrado que no es portero para la Sele, eso de jugar a las estatuas allá en trinidad lo dijo todo.. 
|Que le importa a este portero y a toda la liga lo que haga SAPRISSA? como dijo don Juan Carlos Rojas ....tanto los jugadores como la junta directiva siempre estan pendientes de lo que haga SAPRISSA y pasan pensando en nuestro equipo ....Mona mas necia  !!!!
|el mae esta engañado x repretell que lo tiene en las nuves sin  piedad. si fuera bueno aqui no estubiera pero lo que ataja le da para estar aqui nada mas. agradescale a pinto y su argolla si no en la sele fuera el tercero talves o cuarto portero si hubieran jaja gorila ese.
|POBRE NAPIRO !!!
|El mae no va a tocar el tema si no es porque se lo preguntan, eso hacen siempre con todos los jugadores, lo veo mucho en everardoherrera, lo hacen para poner a la gente a cagarsele al mae, comentar y asi ganar likes
|Que barbaridad con este tipo Heiner es un racista aparte de ignorante del futbol , al dia es un periodico propiedad de alguien cercano al sapri y por eso pasa esto y luego patrick esta en su derecho decir lo q sea el tiene historia aqui a ganado todo y michel apenas viene llegando al futbol tico , lastima que gente como usted se llamen aficionados y no saben nada aparte es como yo insulte a alguien que no conosco absurdo . 

Arqueros como Donny no ganan nada y nadie los trata mal las copas hablan no palabras soy cartagines y debo de decir que es una pena lo que le pasa al futbol gente como usted 
|Soy Morado de corazon pero Patrick es un porterazo x el las gatas han sido campeones.
|me hace gracia ese jose zayas se llama papá y siguen abajo de nosotros y nos llaman gallinas porque cm son una copia de la verdadera 12 de argentina la de boca le copian los insultos que aficion mas copia
|Una noticia fuera de lugar, un fantasma de competencia. Los dos atajan para equipos distintos, no compiten entre sí. Hay que dejar ya en paz esa búsqueda de roce mediático, es una majadería.
|Nota mas estupida, por que se va dar por menos? Los dos son porteros profesionales, es como que uno se de por menos porque hay otro colega haciendo el mismo trabajo tuyo en otra empresa! Usted como reportero se da de menos por otro reportero que trabaja en La Nacion?
|Ah, y si Esteban Alvarado no fuera un malcriadito este Pemberton estaría metido como tercero en la sele.
|Que envidia le tienen al negrito poco de picados los carcome la cochina envidia
|Por eso mismo es cartago aquí opinamos solo los campeones adiós ustedes nunca. Van a ser campeones cartagos engañados ja ja ja ja ja ja ja ja ja
|akii el papá s la LIGA y tu bajo los tres postes mandas Patrick
|Este periodico apesta , provocan mucho racismo , y comparan lo imconparable Michel no tiene historia en Costa Rica y Pemberton lo a ganado todo y. Seleccionado michel a sido y sera tercer portero siempre en mexico . 
|En pocas palabras y mas claro se los voy a decir. .. Es nuestro orgullo el tener un Portero 100% Tico bajo nuestro marco!!! No hay que andar buscando en otros paises lo que tenemos de sobra en Costa Rica. ..
|y a usted que le importa lloron
|Si yo no se que tanto hablan ni que michel viniera del Real Madrid o del Barça... Otro portero más del fútbol de México y listo, vamos a ver que tan extraordinario es... Y para este medio de comunicación, salga a la calle hacer su trabajo ya dejen de crear tanta indiferencia si el fútbol es para disfrutarlo a los que nos gusta no para seguir como perros y gatos en un puro pleito nada más...
|que va !! Pemberton le da una clases cuando quiera !!!
|Que comparación más tonta patrick es un lider ese otro es un mexicano
|El mexicano ese fue el portero más batido en la  liga mx y lo tienen xq nadie en  mexico lo queria ... Jjjjj lilas mordidos
|jajaja se equivoco de equipo bombertonto jaja cuidado michel lo conoce jaja
|Mira la pachuquita también sabe hablar sin decir vulgaridades!!!!!
|Mientras pember es orgullo nacional en mexico michell es dado de baja. Arriba lo costarricense le duela al q le duela
|Gata mordida
|Jajaja, pobre gata chimada!
|Que tiene que ver él, si están en equipos diferentes
|Deberia.. xq Luis si es un portero de verdad
|Que tiene que ver este, con los porteros de otro equipo, no tiene en que pensar
|De todos modos ya en la selección vive bajo la sombra del mejor que es Keylor Navas!!
|X dicha mañana no juega
|Obvio, como se va a comparar al segundo portero más goleado de México con el mejor portero del fútbol tico... Si los mexicanos fueron hasta inferiores que nosotros en la Hexagonal final
|Pemberton está al mismo nivel que Danny Carvajal. Michel muy por encima...
|Mientras tanto en el museo de Cera!!
|Uno ez un porteto de verdad y el otro una estatua buajajajajajaja
|Luis Michel despues de ganar tanto $$ en Mexico viene a Saprissa a robarle el puesto a los jovenes porteros morados !!  .. . . .. No entiendo porq ?? y para q ??? ,,, El problema No es el portero de la S
|Tenerle envidia a un mexican.....jjjjj....pemberton es tiko...autentiko
|Jjjjj...siguen las animaladas del predidentiko rojas
|No me explico x q en este pais la gente es tan ignorante y no leen los enlaces, se forman criterios de las personas si n saber q es lo q realmente dicen lean primero y luego hablan ademas Pemberton es un gran portero x algo somos campeones lo q mas me gusta es q nuestra bandera ondeara en el Gllinero de tibas y ahi es donde van a ocupar esa POMADITA PARA Q SE LES QUITE LA PICAZON
|Están en equipos diferentes.... No caiga en el juego de comparasiones... Después del torneo se verá.... Además ese man viene por 6 meses y jala....
|Ya se mordió la gatilla, si fuera bueno estaría en España o en Holanda como los morados Keylor Navas o Esteban Alvarado!!!
|El hecho de ganar 60 mil o 70 mil dólares mensuales en México no lo hace más o menos portero.... Eso se paga allá porque esta inflado
|Estatua y cuántos goles le pudieron hacer los Lilas pfff sea mas sería y cuando sepa de fútbol hablamos 
|Marlon Martinez Se escribe &quot;imberbe&quot; jamelgo...
|Esteven, para usted qué es ser estatua. Pemberton es el mejor portero actualmente en el país. Solo un fanático ciego no reconoce el potencial de un jugador sea del equipo que sea.
|que raro aldía
|Fracasado
|http://www.youtube.com/watch?v=50Z93tLpCTY
|No veo la comparacion de algo que no va al caso el mejor portero de costa rica es patrick asi de simple a nivel de selección es navas pero como vamos a comparar a un portero que solo lo van a usar 6 meses con uno que lleva sus años aca y de paso va para un mundial no creen que es algo muy farandulero lo que hacen.
|Soy morado pero ¿por que se tiene que da por menos?
El negro pemberton (de cariño por que ya veo a todos diciendome racista) es del futbol nacional OJO del futbol nacional no de Costa Rica el mejor portero y por muchisimo si creo que Michel es un muy buen portero pero aqui los 2 van de cero y si ojala que Michel nos sirva por que hace rato Donny tienen que sentarlo
|De momento en el papel, Luis tiene más categoría sin lugar a dudas... La liga mexicana es por mucho, mejor a la Tica. Sin embargo, al final del campeonato se podrá emitir criterios, de cual de los dos, en el campo, demostró más.
|Que risa da ver esta manada de lilas.....sangrando por la herida...jjjj.....y lindos camaleones siempre pendientes de nuestra gloriosa institucion.
|Ya vive bajo la sombra de Navas y Alvarado! El ocupa el lugar del mejor de Centroamérica así Michel no le quita el título y lo mantiene unos años mientras vuelven Navas o Alvarado.
|patrick juega para el campeon nacional ymichel viene de un equipo q hace rato no es campeon para otro peor heptaeliminado esa la diferencia 
|No tiene porque darse por menos el, es el mejor portero que tienr Costa Rica y el portero de Saprissa es mexicano y esta por verse si va a superar a los porteros nuestros.   Viva lo que se produce en Costa Rica!!!!
|Silvia, hay que reconocer que Navas es un jugador con gran talento, pero en está vida nada es imposible. quien quita y Pemberton logre hacerlo. El problema es que muchos no ven más allá de sus propias narices. Ya se desearan muchos porteros tener los reflejos y la frialdad de Pemberton al atajar.
|Jajaja
|Bueno viene la serruchada de piso
|Ojo Ronald viene por ud.
|nose duerma gonzalez
|ronald gonzales uno mas para el cementerio de saprissa busque equipo q de mitad de año no pasa
|boa sorte bryan... joga muito, vem arrebentar aqui no brasil, sucesso vc merece
|Pero no es que el betis esta por caer a 2da división?
|Bien por brayan ruiz grande mi hermanillo
|Soy hondureno gran admirador del futbol tico. Y la verdad no es malo que ruiz balla al betis porque se viene el mundial y el es un gran referente de la sele . Ahi donde el estaba no hiba a jugar x la argolla de su tecnico y aunque el betis este en zona decenso igual el puede destacar y pasar a otro mejor equipo . Total el fulhan esta peor que el betis con ese tecnico malo que tiene saludes pura vida y apoyen a lorito.
|Queda media temporada, adeas es prestamo..

Igual el Fulham anda igual...
|Y Costa Rica...
|Que pedorro realmente, tengo amigas que juegan mejor al fútbol que estas wilas a ver si mejoran el proceso de selección.
|Bien muchachas adelante!!!
Las condiciones son muy distintas acá se les apoya
|Pensaban que iban a ganar, papelon que se van a echar en el mundial...
|Debemos ser muy realistas: en futbol femenino estamos a años luz de las gringas. No es sorpresa ese marcador.
|LA MISMA HISTORIA DE SIEMPRE. SE ASOMBRAN ?
|EEUU es una potencia en futbol femenino... es como que pongan a jugar el masculino de CR contra Brasil, Argentina, España o Alemania
|ya jugamos con ellos menos con alemania !!!! y con lo otros salimos bien librados
|hay que dejar la mediocridad a un lado
|Pinches marimachas
|Se sabe q va a ser así, el boleto se disputa con el otro equipo y luego en semifinales contra Canadá o México...suerte q EUA está en el mismo grupo
|XD
|Es cierto, hay argollas muy raras ahí
|Juan Diego Quesada vividor del fútbol
|La selección femenina estadounidense es la equivalente a Brasil en femenino ósea la mejor selección de la historia en fútbol femenino: 2 mundiales ganados y 3 medallas de oro en Juegos Olímpicos (en fútbol femenino los Juegos Olímpicos  son más importantes que los mundiales)...ninguna otra sele femenina tiene el palmarés de las norteamericanas...
|Esas en una bolsa de basura dejan perdida jajajaja.
|siempre es lo mismo con este equipo lo que van hacer es un ridiculo ojala que agan algo
|Primero no es noticia y segundo,  el artículo está mal ya que dice que CR perdió ante su &quot;similar&quot; de USA.... Hay mucha diferencia entre ambos en fútbol femenino lamentablemente.
|Ahora son 12 Pasos, para los Penaltis??
|cuénteme Josué, las ha visto jugar? conoce al menos una de todas ellas? pues le digo que yo conozco a Yesmi Rodriguez y es una excelente jugadora. es más le aseguro que ella está ahí por puro esfuerz. Me acuerdo verla entrenar con gran esfuerzo en la plaza del barrio con muchas ganas. USA es un equipo de muy alto nivel y me parece que como buen tico en lugar de criticar debería apoyar.
|ME PARECE INDIGNANTE LA ACTITUD DE LOS COSTARRICENSES ANTE EL FUTBOL FEMENINO. Menosprecian el esfuerzo de ellas donde sabemos que la masculina puede perder los 3 partidos pero aun así creemos en ellos. por qué no creer en ell femenino. dejemos el machismo de lado!
|A pesar del marcador las ticas mostraron ganas y esfuerzo. Ya todos sabemos la potencia que es USA en fútbol. Al igual que los hombres las mujeres también merecen apoyo y reconocimiento por lo que hacen. Apuesto que muchas de esas juegan mejor que mijos hombres. Lixy Vasquez Hidalgo
|Muchos*
|andamos muy mal en futbol femenino
|pobresitas mis chiquitas aprendan hacer tortillas mejor
|AL DIA no se xq le da tanta importancia a comentarios estupidos de jugadores ..que sera que no venden suficientes periodicos?
|Luis Michel sale de chivas por problemas con la directiva y cuerpo técnico no por nivel, tanto así que equipos mexicanos como tigres, morelia reclamaron un primer acercamiento con el portero antes de venir a saprissa,  y sigue ganando los mismos $750.000 anuales! En México no se gana por mes en el fútbol!  EL COMENTARIO VA DIRIGIDO A LA IGNORANCIA DE ALGUNOS COMENTARIOS EN ESTE POST! y en cuanto al tema el mejor del fútbol nacional es Pemberton, el portero de la selección Navas, y el correcto sustituto en la sele Alvarado! Le duela a quieen le duela, ojalá Alvarado aregle su situación y vamos sobrados con 2 porteros al mundial.
|Gatos mordidos
|Nada que ver pemberton nadie lo esta tando encuenta sera por eso que sale con esa caballada de decier eso jjjjjj lo que quiere es llamar la atención sera que sus propios compañeros de equipo no creen mucho en el jjjj
|no tiene xq hacerlo, si es muy buen portero.
|Para nosotros los manudos Patrick siempre va a ser el mejor
|Ni que fuera Michel,, Casillas..
|aparte de mona.... fanfarron
|los dos son muy buenos. Y Michel ni lo emos visto jugar. Para decir quién es el mejor. El era muy Bueno en el 2008 hace 6 años estamos en el presente. Que no Sea pura pantalla
|Alguien a visto atajar a ese mexicanito??? Yo nunca hasta no verlo mejor no hablar! Si se que era banca. X algo es
|El que diga que Pemberton es mal portero sabe de futbol lo mismo que Justo Orozco de matemáticas...La estatua, denota demasiada envidia, luego dirán que no es así, pero deseaban un jugador como él en su club sino no hubiesen buscado un portero extranjer
|Extranjero
|El mejor del pais duela a quien le duela
|Esa contratacion de lad lilas es un desperdicio de plata para q tienen a carvajal ahi para quemarlo?
|Que hace con ser el mejor si esta de segundon atrás de navas idiota
|Y los porteros suplentes de alajuela son de calidad, no se necesitan salir del pais a buscar o irse a mendigar por otros países a ver si les sobra algún portero
|X algo se lleva el mejor portero todos los años ust de futbol no sabe nada
|Oiga a estos mexicanos hablando varas. A ojos cerrados le hecho a patri
|Si y además, ¿qué le preocupa de ese mae? Es un roco que desecharon de México, ya va de salida... ahora lo mandan al basurero, ups.. perdón darrisa, para que aquí termine sus días... ¡qué pena por el hombre!
|No se de que sufren ese monton de liguistas pura tuzas hasta el peberton esta sufriendo si es portero de saprissa ya dejen de ablar paja mae michel es un portero clase A y peberton es un portero SEGUNDON JAJAJAJAJAJA
|tipico ponen un titulo polemico para que la gente se pelee en los comentarios y los medio babosos les siguen el juego hahaha
|como se desesperan los lilas detras de todo lo q se dice opasa en la liga  gracias por seguirnos siempre  LIGA LIGA SI SR.
|Soy morado pero es mejor patrick ....
|Y que tiene que ver Pemberton en ésto ??? Qué nota más estúpida ! Competencia?? Sean más serios!
|Ahora se quiere comparar con Michel !!! Jajaja eso si es una burla !!
|no.. Fue el único que hecho todo.. Los demás llegaron a cumplir
|Vienen contrataciones muy buenas a reforzar el gran equipo que tenemos. Paz tengan paz
|Hahahaha si guevon, lo bueno de todo que en una mejenga sin puntos que disputar ya Chiqui Brenes hizo los primeros puntos para no ser convocado para el mundial hahahaha
|Jajajajajajaja jajajajajajaja jajajajajajaja Jajajajajajajaja jajajajajajaja jajajajajajaja Jajajajajajajaja jajajajajajaja no.
|Mostró contundencia y el gol de Leiva de primera intenciòn se comió al portero Grant...nadie lo esperaba...porque los jugadores ticos  están acostumbrados a &quot;calentar&quot; la bola...bien por Leiva y el CSC
|Mensaje que sólo eso pueden ganar jajajaja
Que varas las de estos engañados
|Pero a ellos no los patrocina kölbi??? Como van a mandar uno claro???
|Jajajaja jajajaja vive vive... Jajaja el peor lema, siempre ha estado muerto.
